Código;Município;renda_1970;renda_1980;renda_1991;renda_2000
4218608;Trombudo Central;386,723,567,139;11,059,211,592,873;11,749,570,711,146;15,406,460,135,607
4218707;Tubarão;50,985,160,724,099;156,436,458,825,116;164,023,037,264,319;334,647,083,517,682
4218756;Tunápolis;;;4,899,531,212,699;9,228,883,842,253
4218806;Turvo;5,133,124,216,888;17,584,045,146,274;2,549,528,465,647;37,397,810,056,055
4218855;União do Oeste;;;7,709,745,222,642;9,688,978,558,811
4218905;Urubici;4,759,941,580,409;15,988,913,931,013;13,021,465,193,115;22,186,736,508,807
4218954;Urupema;;;2,563,844,780,667;6,112,480,731,573
4219002;Urussanga;9,765,436,968,344;37,784,525,380,989;47,626,080,997,461;63,560,818,062,902
4219101;Vargeão;899,848,484,149;3,991,745,795,506;4,033,994,579,965;11,395,413,685,315
4219150;Vargem;;;;6,805,387,123,544
4219176;Vargem Bonita;;;;10,364,372,151,673
4219200;Vidal Ramos;3,492,187,653,314;11,892,519,567,533;7,213,140,194,194;13,470,754,621,048
4219309;Videira;14,782,259,958,515;7,329,786,983,246;69,763,469,801,791;136,309,998,050,078
4219358;Vitor Meireles;;;6,490,016,640,546;12,555,447,926,395
4219408;Witmarsum;1,428,949,959,604;3,630,096,556,866;3,232,708,403,451;7,596,612,293,275
4219507;Xanxerê;12,983,896,786,384;49,591,879,427,293;72,827,676,565,963;109,340,025,858,451
4219606;Xavantina;2,561,188,263,014;9,219,988,054,307;11,313,902,958,625;863,853,123,069
4219705;Xaxim;8,567,948,969,798;31,221,818,082,273;21,536,348,744,499;7,030,990,966,203
4219853;Zortéa;;;;4,684,217,437,023
4220000;Balneário Rincão;;;;
4299919;São Miguel;;;;
2800100;Amparo de São Francisco;50,189,396,667;907,843,935,569;691,843,962,733;1,667,072,451,403
2800209;Aquidabã;3,999,929,059,705;9,667,256,689,771;8,872,386,828,488;163,004,656,369
2800308;Aracaju;162,016,384,808,364;623,918,994,097,464;785,520,539,380,206;159,920,426,988,337
2800407;Arauá;147,043,295,346;5,640,372,499,892;519,180,882,446;9,907,275,388,378
2800506;Areia Branca;976,561,094,176;3,356,569,079,506;5,713,131,233,787;12,790,358,984,934
2800605;Barra dos Coqueiros;2,255,787,601,351;6,604,669,956,841;10,465,543,629,102;2,197,259,926,666
2800670;Boquim;5,688,553,668,872;13,645,667,145,376;19,184,941,939,297;22,626,082,007,709
2800704;Brejo Grande;2,873,180,583,999;448,630,889,519;2,755,981,722,124;3,975,821,021,609
2801009;Campo do Brito;3,903,963,391,952;7,385,163,031,743;8,565,602,895,906;16,383,430,991,112
2801108;Canhoba;774,403,988,051;1,936,128,890,326;1,752,258,704,679;2,639,276,582,554
2801207;Canindé de São Francisco;902,806,032,173;341,807,527,125;5,653,890,065,763;16,311,901,971,523
2801306;Capela;5,943,878,983,105;17,078,288,390,147;14,049,821,730,535;20,487,448,231,683
2801405;Carira;2,768,844,862,034;929,302,707,705;9,514,024,517,637;15,942,876,295,048
2801504;Carmópolis;1,397,064,499,042;3,774,216,171,728;508,609,607,181;10,610,946,635,575
2801603;Cedro de São João;1,621,006,942,574;2,875,161,651,299;3,557,940,467,325;5,324,399,643,688
2801702;Cristinápolis;1,026,597,780,847;3,127,971,701,596;5,388,862,495,603;12,334,783,820,548
2801900;Cumbe;834,540,797,876;1,599,733,146,388;1,541,773,835,321;2,143,721,395,584
2802007;Divina Pastora;670,425,878,101;1,127,767,047,429;1,240,559,921,813;2,400,350,597,956
2802106;Estância;11,992,064,692,607;37,441,278,490,244;39,537,880,711,389;72,529,890,458,768
2802205;Feira Nova;1,005,904,609,867;2,249,973,334,735;1,905,808,352,942;3,181,527,390,026
2802304;Frei Paulo;4,259,507,057,372;7,022,657,567,771;7,014,626,060,987;14,512,283,554,506
2802403;Gararu;219,834,737,943;5,984,331,343,568;4,178,525,481,751;7,738,137,592,736
2802502;General Maynard;426,138,210,416;1,164,497,366,764;103,069,678,768;2,060,402,886,021
2802601;Gracho Cardoso;1,282,628,653,923;6,028,580,405,601;2,168,167,329,676;4,488,635,674,478
2802700;Ilha das Flores;1,644,821,969,802;4,395,103,199,341;2,219,673,477,557;5,388,219,293,237
2802809;Indiaroba;1,565,905,696,542;4,459,519,481,891;4,534,308,061,105;8,764,946,640,784
2802908;Itabaiana;15,876,639,714,178;50,305,227,589,468;59,448,947,661,111;102,476,985,277,511
2803005;Itabaianinha;4,931,247,401,262;18,820,757,122,067;12,906,021,593,269;30,443,672,671,768
2803104;Itabi;1,496,538,630,628;206,469,396,902;2,679,076,939,605;4,153,096,543,263
2803203;Itaporanga d'Ajuda;3,604,574,478,234;9,386,982,909,522;762,581,554,001;21,508,026,404,516
2803302;Japaratuba;3,269,685,323,035;6,807,331,906,529;729,505,129,083;14,079,921,459,113
2803401;Japoatã;1,945,361,041,085;5,681,374,536,817;4,316,083,643,664;9,430,346,177,431
2803500;Lagarto;18,409,054,707,689;49,912,083,058,586;51,753,200,306,549;902,241,799,929
2803609;Laranjeiras;381,486,967,402;10,481,810,148,503;10,175,981,528,309;20,359,547,519,493
2803708;Macambira;1,070,622,719,573;2,199,614,650,189;2,328,466,646,961;5,073,697,235,709
2803807;Malhada dos Bois;499,728,964,195;1,314,877,149,254;1,220,454,157,131;2,022,941,840,869
2803906;Malhador;1,720,133,127,333;4,092,477,950,279;5,875,058,791,973;10,510,531,943,502
2804003;Maruim;3,681,886,330,017;8,686,652,419,137;7,803,330,656,834;14,553,154,306,209
2804102;Moita Bonita;1,688,527,957,271;5,821,226,018,497;4,687,088,179,782;9,885,819,004,411
2804201;Monte Alegre de Sergipe;954,079,863,116;5,085,086,849,544;3,711,482,199,579;8,476,186,662,509
2804300;Muribeca;1,457,326,956,333;3,547,455,802,641;2,836,587,112,574;5,672,706,257,851
2804409;Neópolis;5,160,718,333,258;14,985,739,990,762;11,324,067,893,662;17,630,813,109,747
2804458;Nossa Senhora Aparecida;1,432,671,057,608;3,673,224,595,465;381,102,908,321;5,634,015,457,961
2804508;Nossa Senhora da Glória;3,283,119,936,609;12,492,699,025,204;1,284,040,495,887;29,260,899,082,909
2804607;Nossa Senhora das Dores;4,611,735,562,751;11,483,074,943,731;12,278,533,298,001;2,090,990,991,305
2804706;Nossa Senhora de Lourdes;772,799,566,573;2,089,334,978,097;3,119,259,900,474;4,254,582,503,944
2804805;Nossa Senhora do Socorro;2,616,695,447,011;9,198,357,499,443;40,994,799,057,794;148,268,625,255,832
2804904;Pacatuba;228,392,296,834;385,767,237,865;4,298,491,764,183;592,905,558,846
2805000;Pedra Mole;305,816,264,817;76,414,369,638;885,596,671,045;2,262,377,872,877
2805109;Pedrinhas;1,111,293,837,501;3,485,295,904,586;4,251,738,302,723;6,542,225,401,245
2805208;Pinhão;890,212,290,096;3,433,550,054,353;2,062,702,283,988;4,384,171,293,612
2805307;Pirambu;498,994,409,783;2,054,782,186,293;2,497,161,917,191;809,964,013,631
2805406;Poço Redondo;1,264,032,829,091;5,530,052,055,165;7,011,709,975,819;11,947,096,316,595
2805505;Poço Verde;235,977,537,649;8,049,191,539,484;7,380,388,903,506;16,457,189,004,442
2805604;Porto da Folha;2,279,815,262,751;11,075,405,049,672;8,863,305,716,596;15,191,021,520,652
2805703;Propriá;10,015,688,058,026;21,890,917,707,958;19,357,283,649,902;3,709,070,674,274
2805802;Riachão do Dantas;3,615,505,807,696;10,418,981,758,457;7,738,187,121,489;12,253,038,797,445
2805901;Riachuelo;1,833,515,466,784;436,459,809,966;4,101,183,102,481;7,287,803,310,095
2806008;Ribeirópolis;2,645,497,712,083;11,034,785,648,243;8,470,095,437,559;17,644,872,206,426
2806107;Rosário do Catete;1,390,124,892,894;3,748,062,990,753;3,701,433,990,598;8,069,370,231,958
2806206;Salgado;191,483,837,226;733,033,190,279;8,301,960,676,079;16,216,462,496,934
2806305;Santa Luzia do Itanhy;2,071,027,836,545;3,847,108,681,817;3,357,768,713,469;790,248,514,148
2806404;Santana do São Francisco;;;;3,942,457,551,226
2806503;Santa Rosa de Lima;407,735,689,376;1,420,248,871,432;1,466,462,961,187;2,765,667,707,645
2806602;Santo Amaro das Brotas;1,616,087,361,057;4,882,841,139,172;4,314,038,582,698;9,337,494,038,107
2806701;São Cristóvão;6,398,877,449,731;17,167,337,616,858;31,144,836,787,249;81,745,933,701,536
2806800;São Domingos;1,430,196,769,065;3,121,878,656,966;3,990,968,909,073;7,297,086,022,709
2806909;São Francisco;488,014,754,373;1,083,988,886,926;1,415,669,408,166;2,047,256,379,887
2807006;São Miguel do Aleixo;47,686,112,555;1,291,040,839,651;1,494,115,163,551;2,341,011,359,275
2807105;Simão Dias;6,730,045,506,925;17,054,699,404,658;17,902,423,574,146;31,578,913,060,927
2807204;Siriri;1,251,062,144,618;3,039,738,823,684;3,073,156,149,875;6,322,639,630,909
2807303;Telha;388,453,636,081;1,116,855,663,072;875,675,356,437;2,018,051,700,853
2807402;Tobias Barreto;5,287,544,951,472;27,318,292,619,253;21,575,778,662,051;43,308,948,052,026
2807501;Tomar do Geru;2,227,429,935,002;4,352,277,147,071;465,730,310,615;7,415,849,550,819
2807600;Umbaúba;1,151,945,625,049;7,408,435,693,274;10,287,611,380,319;16,905,256,195,046
3500105;Adamantina;26,864,752,165,221;7,480,540,753,849;64,042,728,261,141;11,693,012,903,538
3500204;Adolfo;2,260,803,834,765;542,928,540,047;4,454,110,876,549;8,063,471,639,939
3500303;Aguaí;11,929,540,580,945;35,390,540,859,717;37,038,437,408,333;86,455,583,355,642
3500402;Águas da Prata;4,934,746,199,905;15,862,795,658,461;13,774,227,915,923;24,103,187,560,489
3500501;Águas de Lindóia;6,231,688,999,657;27,060,733,677,123;22,896,821,657,422;64,211,916,913,164
3500550;Águas de Santa Bárbara;2,786,271,198,922;8,686,716,938,472;9,205,710,608,033;15,605,330,230,422
3500600;Águas de São Pedro;1,389,129,378,363;3,984,067,546,678;8,084,112,566,279;16,631,376,576,913
3500709;Agudos;14,781,206,452,846;44,072,551,471,195;49,025,419,865,821;84,925,560,064,431
3500758;Alambari;;;;7,643,636,979,262
3500808;Alfredo Marcondes;3,750,093,573,176;5,356,292,975,023;5,277,551,025,437;8,232,041,087,419
3500907;Altair;986,835,190,743;3,426,991,932,856;4,388,737,476,047;7,869,135,946,206
3501004;Altinópolis;9,936,588,146,163;31,994,996,277,653;26,569,502,575,907;5,989,509,961,297
3501103;Alto Alegre;2,615,178,012,241;7,035,961,096,056;4,536,627,743,843;8,766,514,451,005
3501152;Alumínio;;;;45,351,304,915,843
3501202;Álvares Florence;3,533,979,933,238;10,279,856,567,338;4,355,426,462,403;10,763,834,400,741
3501301;Álvares Machado;9,442,146,040,691;23,823,347,041,735;252,236,826,381;5,755,510,861,098
3501400;Álvaro de Carvalho;22,537,869,071;3,913,676,504,944;2,693,422,373,183;4,922,220,930,207
3501509;Alvinlândia;1,617,121,536,346;4,927,069,590,861;2,803,222,526,934;5,231,652,883,466
3501608;Americana;9,156,797,747,936;375,845,707,790,594;458,933,336,120,275;852,914,391,996,796
3501707;Américo Brasiliense;4,092,917,849,054;25,668,783,702,581;37,446,153,704,306;67,551,569,486,515
3501806;Américo de Campos;3,051,068,398,985;13,327,236,003,572;7,010,890,249,698;13,073,444,235,285
3501905;Amparo;34,563,597,619,056;111,377,607,459,835;113,524,415,465,847;264,371,816,039,538
3502002;Analândia;1,949,381,759,968;3,944,466,565,018;5,065,264,064,257;11,307,815,246,048
3502101;Andradina;46,752,078,295,152;101,199,196,344,354;93,393,783,468,085;192,713,431,853,337
3502200;Angatuba;8,984,924,580,452;25,843,808,078,556;32,987,692,377,207;47,891,342,063,952
3502309;Anhembi;2,325,531,609,661;4,907,764,868,388;4,690,522,986,102;11,139,832,962,836
3502408;Anhumas;1,816,282,433,689;4,300,335,946,631;3,188,366,042,059;5,548,170,811,811
3502507;Aparecida;20,848,132,965,024;61,342,026,778,601;73,010,754,459,965;110,864,183,918,309
3502606;Aparecida d'Oeste;3,078,875,149,526;7,171,182,867,452;5,911,853,063,952;12,185,720,505,869
3502705;Apiaí;9,032,284,009,598;34,393,438,905,702;35,954,399,172,331;45,710,106,463,188
3502754;Araçariguama;;;;29,779,650,096,434
3502804;Araçatuba;117,824,518,592,074;35,388,917,436,774;407,418,201,855,789;838,560,221,734,831
3502903;Araçoiaba da Serra;3,759,749,097,608;15,529,843,185,939;25,398,953,301,665;60,932,338,137,926
3503000;Aramina;2,435,009,212,505;5,555,206,530,612;7,390,728,165,307;1,180,970,511,387
3503109;Arandu;2,711,114,684,424;4,077,205,238,147;522,836,148,906;1,126,950,599,086
3503158;Arapeí;;;;3,936,291,104,198
3503208;Araraquara;128,132,105,041,861;387,510,881,386,471;450,047,555,955,064;791,533,125,144,398
3503307;Araras;52,864,025,260,587;183,225,637,793,135;209,980,924,248,558;386,097,347,120,402
3503356;Arco-Íris;;;;2,746,821,750,343
3503406;Arealva;3,266,031,881,358;9,739,408,123,618;9,177,828,759,727;1,955,088,908,518
3503505;Areias;1,929,539,125,675;3,693,209,011,202;3,134,184,784,813;7,130,900,052,464
3503604;Areiópolis;3,154,311,954,522;9,800,265,537,612;12,921,522,470,625;20,507,484,660,046
3503703;Ariranha;3,296,419,237,529;8,927,494,580,979;11,432,724,967,435;16,267,114,469,636
3503802;Artur Nogueira;9,034,767,963,331;39,309,334,554,361;58,485,485,289,265;103,160,447,293,482
3503901;Arujá;9,658,965,239,472;48,785,401,638,566;82,044,453,229,095;196,850,230,417,541
3503950;Aspásia;;;;3,223,330,377,717
3504008;Assis;59,079,921,340,403;158,587,917,857,193;181,239,145,644,908;342,174,494,539,834
3504107;Atibaia;41,639,705,240,382;15,742,676,563,869;216,740,461,177,589;48,858,740,138,592
3504206;Auriflama;7,700,527,196,829;19,738,674,138,698;24,335,633,742,358;4,346,578,379,701
3504305;Avaí;268,593,686,546;8,096,852,061,315;4,356,282,651,192;9,547,474,870,421
3504404;Avanhandava;3,379,481,877,137;12,075,875,002,545;11,757,312,222,739;18,612,861,355,779
3504503;Avaré;37,677,625,063,235;101,742,631,943,641;126,757,034,141,564;276,742,090,580,703
3504602;Bady Bassitt;1,131,213,793,311;4,908,702,190,939;11,517,363,479,741;36,113,230,337,063
3504701;Balbinos;535,760,791,104;2,320,601,843,463;1,375,563,531,725;2,969,121,625,355
3504800;Bálsamo;338,144,391,063;9,159,532,541,999;10,818,348,069,092;31,397,401,989,464
3504909;Bananal;8,240,753,305,538;15,607,544,178,634;11,993,993,184,432;25,082,506,164,818
3505005;Barão de Antonina;2,523,600,340,576;4,437,774,674,041;2,442,035,668,852;4,783,124,794,215
3505104;Barbosa;2,791,113,458,922;6,648,634,954,581;5,834,708,650,801;11,164,007,892,893
3505203;Bariri;15,123,702,112,277;42,740,014,394,441;45,420,196,579,499;93,938,465,235,401
3505302;Barra Bonita;17,781,629,258,214;77,521,091,285,066;94,384,627,353,979;129,820,000,599,492
3505351;Barra do Chapéu;;;;4,996,827,712,601
3505401;Barra do Turvo;1,776,075,244,863;4,111,174,667,637;485,864,162,204;8,316,450,243,464
3505500;Barretos;66,219,258,632,233;18,697,322,092,134;20,591,232,477,908;406,586,943,570,806
3505609;Barrinha;5,872,095,619,786;23,540,568,208,724;32,143,233,296,882;51,572,648,727,271
3505708;Barueri;36,716,305,973,093;163,414,943,051,462;379,016,171,460,275;101,719,868,782,103
3505807;Bastos;1,298,018,535,357;48,180,887,288,125;49,757,135,465,155;50,323,139,341
3505906;Batatais;27,952,221,310,304;92,291,256,946,319;99,022,944,671,983;183,077,147,607,232
3506003;Bauru;182,918,816,808,682;573,544,627,768,618;734,508,731,566,852;154,809,187,557,164
3506102;Bebedouro;3,928,101,236,513;122,229,393,873,557;138,527,275,386,821;251,210,576,003,019
3506201;Bento de Abreu;1,518,855,553,464;3,231,903,836,128;3,840,538,189,729;5,032,823,931,874
3506300;Bernardino de Campos;8,714,192,953,962;13,389,731,939,826;15,912,690,606,475;29,745,965,245,571
3506359;Bertioga;;;;100,037,581,106,234
3506409;Bilac;3,792,166,143,599;7,876,586,638,544;9,405,673,020,626;19,014,364,238,271
3506508;Birigui;32,628,017,749,868;114,680,680,602,166;162,964,889,640,407;346,535,863,542,925
3506607;Biritiba-Mirim;7,650,045,911,435;26,008,629,438,699;27,642,998,855,758;58,433,703,684,901
3506706;Boa Esperança do Sul;4,109,483,984,065;18,354,526,075,042;17,381,921,373,891;3,026,683,188,977
3506805;Bocaina;5,225,194,813,223;17,813,811,937,118;15,965,052,906,629;2,845,055,798,753
3506904;Bofete;2,742,159,273,489;7,131,964,073,237;7,276,119,921,481;21,384,813,057,757
3507001;Boituva;7,162,765,711,473;29,198,629,759,426;47,601,026,334,117;111,683,114,752,939
3507100;Bom Jesus dos Perdões;3,254,134,032,934;13,422,075,392,483;20,718,428,383,742;38,523,252,234,468
3507159;Bom Sucesso de Itararé;;;;4,282,741,150,069
3507209;Borá;497,766,930,701;116,960,828,375;578,587,845,305;1,860,423,852,002
3507308;Boracéia;1,298,102,622,507;4,781,306,077,128;4,499,171,739,588;9,492,488,494,766
3507407;Borborema;4,927,951,571,601;19,089,564,830,904;23,648,692,140,023;3,484,142,119,129
3507456;Borebi;;;;3,591,546,921,213
3507506;Botucatu;67,213,226,732,917;179,718,765,995,899;246,080,794,239,087;454,476,026,019,914
3507605;Bragança Paulista;62,091,990,699,264;195,221,771,379,039;261,992,477,548,022;489,507,805,528,954
3507704;Braúna;2,705,499,209,254;7,724,703,645,176;5,466,489,595,081;11,052,252,911,455
3507753;Brejo Alegre;;;;3,886,339,376,598
3507803;Brodowski;6,121,389,855,695;22,574,603,106,205;28,527,653,607,589;53,907,095,584,406
3507902;Brotas;9,130,549,992,481;25,005,942,977,863;24,618,789,074,344;64,512,673,898,921
3508009;Buri;6,243,045,597,462;17,247,573,681,729;15,154,617,613,298;3,021,931,240,977
3508108;Buritama;4,553,715,429,453;17,549,792,996,646;1,853,918,394,924;39,702,173,439,283
3508207;Buritizal;3,434,293,167,481;52,422,259,284;5,395,213,893,594;838,016,611,668
3508306;Cabrália Paulista;1,875,713,684,672;4,891,494,346,829;5,349,660,617,371;8,248,474,477,686
3508405;Cabreúva;6,290,646,656,349;25,225,439,097,183;3,964,693,754,844;88,891,274,929,493
3508504;Caçapava;33,342,429,905,937;139,015,035,556,957;144,222,297,159,344;272,435,499,503,053
3508603;Cachoeira Paulista;13,764,235,200,863;41,519,550,537,661;38,604,486,580,931;7,372,403,369,427
3508702;Caconde;8,893,056,953,099;25,335,139,439,419;20,025,142,458,991;45,384,180,582,166
3508801;Cafelândia;13,062,049,509,665;31,276,990,177,986;19,118,344,192,083;49,039,512,804,175
3508900;Caiabu;2,827,367,585,193;3,165,159,032,883;2,964,346,496,344;6,707,822,068,493
3509007;Caieiras;21,451,231,132,221;64,528,966,015,358;84,541,462,285,327;225,714,608,093,886
3509106;Caiuá;2,027,070,554,146;2,883,125,308,572;2,495,417,086,387;6,042,812,671,188
3509205;Cajamar;8,994,638,096,022;39,290,706,836,846;57,475,099,289,838;14,895,402,651,555
3509254;Cajati;;;;49,064,726,678,497
3509304;Cajobi;3,899,295,105,365;13,337,012,922,968;2,064,325,732,277;19,158,864,229,577
3509403;Cajuru;11,104,742,294,207;28,620,077,272,211;34,787,899,017,196;58,194,240,730,463
3509452;Campina do Monte Alegre;;;;10,389,257,161,653
3509502;Campinas;686,779,011,664,005;249,190,615,604,582;322,091,434,370,147;585,428,487,279,944
3509601;Campo Limpo Paulista;9,544,780,689,283;4,906,981,540,943;90,320,456,431,094;205,170,263,260,358
3509700;Campos do Jordão;18,183,053,578,767;54,807,442,740,809;79,113,744,883,493;166,145,287,880,401
3509809;Campos Novos Paulista;179,940,701,261;454,596,777,294;446,670,637,685;8,220,358,904,071
3509908;Cananéia;3,990,051,235,911;10,770,250,105,045;1,068,444,972,829;28,175,258,310,605
3509957;Canas;;;;5,765,551,127,674
3510005;Cândido Mota;1,250,918,133,293;40,630,710,234,338;45,230,157,929,656;75,190,088,359,618
3510104;Cândido Rodrigues;1,803,650,030,853;3,174,186,811,119;3,183,770,281,227;5,770,250,361,012
3510153;Canitar;;;;52,946,030,304
3510203;Capão Bonito;12,075,069,341,077;67,173,675,357,887;62,412,146,011,431;85,247,470,187,355
3510302;Capela do Alto;2,142,134,636,591;10,664,230,501,219;15,156,397,948,609;27,083,116,939,713
3510401;Capivari;17,558,199,069,731;66,716,373,517,894;84,454,762,917,077;130,418,946,811,747
3510500;Caraguatatuba;15,898,628,020,567;79,166,897,956,883;108,178,772,022,824;254,472,443,325,327
3510609;Carapicuíba;51,691,019,187,353;394,478,419,728,539;583,740,409,393,456;936,402,703,312,281
3510708;Cardoso;9,383,507,335,257;20,378,563,902,456;18,855,833,047,632;2,815,209,905,822
3510807;Casa Branca;17,606,012,762,789;47,454,864,213,124;50,853,998,441,858;86,331,027,002,589
3510906;Cássia dos Coqueiros;1,304,993,902,707;7,503,905,041,795;337,017,603,358;6,718,699,560,795
3511003;Castilho;11,499,420,312,405;18,163,110,651,807;21,298,136,235,799;2,765,588,513,997
3511102;Catanduva;57,954,255,365,935;183,939,464,473,705;230,304,163,825,107;401,738,290,114,692
