"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Rendimento nominal total (operação: Soma)";"Freqüência";"Observações"
"9115";"Município (1991)";"230110";"Aracati";"252";"1991";"8004";"1991";"976.698.118";"60687";"6010"
"9115";"Município (1991)";"290200";"Aracatu";"253";"1991";"8004";"1991";"123.270.465";"15464";"2949"
"9115";"Município (1991)";"350280";"Araçatuba";"254";"1991";"8004";"1991";"11.172.353.344";"159557";"16117"
"9115";"Município (1991)";"290210";"Araci";"255";"1991";"8004";"1991";"385.006.510";"45509";"5836"
"9115";"Município (1991)";"310330";"Aracitaba";"256";"1991";"8004";"1991";"55.548.584";"2400";"542"
"9115";"Município (1991)";"230120";"Aracoiaba";"257";"1991";"8004";"1991";"257.034.063";"22508";"2354"
"9115";"Município (1991)";"350290";"Araçoiaba da Serra";"258";"1991";"8004";"1991";"688.682.946";"14544";"2909"
"9115";"Município (1991)";"320060";"Aracruz";"259";"1991";"8004";"1991";"2.349.219.049";"52433";"5299"
"9115";"Município (1991)";"520160";"Araçu";"260";"1991";"8004";"1991";"91.324.771";"3691";"785"
"9115";"Município (1991)";"310340";"Araçuaí";"261";"1991";"8004";"1991";"598.252.016";"33826";"3969"
"9115";"Município (1991)";"520170";"Aragarças";"262";"1991";"8004";"1991";"376.503.414";"13742";"2694"
"9115";"Município (1991)";"520180";"Aragoiânia";"263";"1991";"8004";"1991";"124.903.820";"4910";"1127"
"9115";"Município (1991)";"170190";"Araguacema";"264";"1991";"8004";"1991";"117.505.653";"6394";"1172"
"9115";"Município (1991)";"170200";"Araguaçu";"265";"1991";"8004";"1991";"280.451.524";"12712";"1289"
"9115";"Município (1991)";"510100";"Araguaiana";"266";"1991";"8004";"1991";"97.369.767";"3386";"583"
"9115";"Município (1991)";"170210";"Araguaína";"267";"1991";"8004";"1991";"3.720.382.649";"103315";"10742"
"9115";"Município (1991)";"510120";"Araguainha";"268";"1991";"8004";"1991";"46.689.352";"1416";"298"
"9115";"Município (1991)";"520215";"Araguapaz";"269";"1991";"8004";"1991";"160.035.814";"7372";"1374"
"9115";"Município (1991)";"310350";"Araguari";"270";"1991";"8004";"1991";"4.199.157.512";"91283";"9159"
"9115";"Município (1991)";"170220";"Araguatins";"271";"1991";"8004";"1991";"372.011.086";"27861";"2751"
"9115";"Município (1991)";"210090";"Araioses";"272";"1991";"8004";"1991";"417.514.665";"44029";"4616"
"9115";"Município (1991)";"500124";"Aral Moreira";"273";"1991";"8004";"1991";"251.999.128";"8064";"1717"
"9115";"Município (1991)";"290220";"Aramari";"274";"1991";"8004";"1991";"90.379.881";"7636";"1670"
"9115";"Município (1991)";"210095";"Arame";"275";"1991";"8004";"1991";"336.057.677";"33923";"3350"
"9115";"Município (1991)";"350300";"Aramina";"276";"1991";"8004";"1991";"203.044.446";"4064";"838"
"9115";"Município (1991)";"350310";"Arandu";"277";"1991";"8004";"1991";"143.638.048";"5620";"1224"
"9115";"Município (1991)";"310360";"Arantina";"278";"1991";"8004";"1991";"50.893.951";"2638";"545"
"9115";"Município (1991)";"270030";"Arapiraca";"279";"1991";"8004";"1991";"3.799.507.954";"164921";"18019"
"9115";"Município (1991)";"170230";"Arapoema";"280";"1991";"8004";"1991";"300.945.829";"13964";"1583"
"9115";"Município (1991)";"310370";"Araponga";"281";"1991";"8004";"1991";"104.847.908";"7874";"1618"
"9115";"Município (1991)";"410150";"Arapongas";"282";"1991";"8004";"1991";"3.156.003.514";"64556";"6578"
"9115";"Município (1991)";"410160";"Arapoti";"283";"1991";"8004";"1991";"956.664.400";"20603";"2196"
"9115";"Município (1991)";"310380";"Arapuá";"284";"1991";"8004";"1991";"78.748.743";"3113";"682"
"9115";"Município (1991)";"510125";"Araputanga";"285";"1991";"8004";"1991";"479.774.178";"12560";"2497"
"9115";"Município (1991)";"420130";"Araquari";"286";"1991";"8004";"1991";"564.528.717";"15998";"1626"
"9115";"Município (1991)";"250090";"Arara";"287";"1991";"8004";"1991";"136.291.565";"9654";"2118"
"9115";"Município (1991)";"420140";"Araranguá";"288";"1991";"8004";"1991";"1.889.126.692";"48415";"5074"
"9115";"Município (1991)";"350320";"Araraquara";"289";"1991";"8004";"1991";"12.336.211.053";"166731";"16525"
"9115";"Município (1991)";"350330";"Araras";"290";"1991";"8004";"1991";"5.758.601.252";"87459";"8698"
"9115";"Município (1991)";"210100";"Arari";"291";"1991";"8004";"1991";"301.328.657";"24826";"2474"
"9115";"Município (1991)";"230130";"Araripe";"292";"1991";"8004";"1991";"146.769.729";"17409";"1827"
"9115";"Município (1991)";"260110";"Araripina";"293";"1991";"8004";"1991";"856.697.010";"60585";"6905"
"9115";"Município (1991)";"330020";"Araruama";"294";"1991";"8004";"1991";"1.868.630.917";"59024";"5926"
"9115";"Município (1991)";"410170";"Araruna";"295";"1991";"8004";"1991";"285.204.759";"12387";"2521"
"9115";"Município (1991)";"250100";"Araruna";"296";"1991";"8004";"1991";"212.414.182";"17896";"1949"
"9115";"Município (1991)";"290225";"Arataca";"297";"1991";"8004";"1991";"117.460.031";"13594";"3028"
"9115";"Município (1991)";"430090";"Aratiba";"298";"1991";"8004";"1991";"317.622.534";"10714";"2116"
"9115";"Município (1991)";"230140";"Aratuba";"299";"1991";"8004";"1991";"128.808.100";"10578";"2598"
"9115";"Município (1991)";"290230";"Aratuípe";"300";"1991";"8004";"1991";"99.458.313";"7811";"1652"
"9115";"Município (1991)";"280040";"Arauá";"301";"1991";"8004";"1991";"141.346.737";"10477";"2208"
"9115";"Município (1991)";"410180";"Araucária";"302";"1991";"8004";"1991";"2.347.924.822";"61889";"6053"
"9115";"Município (1991)";"310390";"Araújos";"303";"1991";"8004";"1991";"151.104.767";"5507";"1198"
"9115";"Município (1991)";"310400";"Araxá";"304";"1991";"8004";"1991";"3.218.470.929";"69911";"7133"
"9115";"Município (1991)";"310410";"Arceburgo";"305";"1991";"8004";"1991";"228.951.135";"7259";"1618"
"9115";"Município (1991)";"310420";"Arcos";"306";"1991";"8004";"1991";"904.153.972";"27418";"2896"
"9115";"Município (1991)";"260120";"Arcoverde";"307";"1991";"8004";"1991";"1.478.331.908";"55776";"5616"
"9115";"Município (1991)";"310430";"Areado";"308";"1991";"8004";"1991";"352.577.411";"10817";"2294"
"9115";"Município (1991)";"350340";"Arealva";"309";"1991";"8004";"1991";"251.344.192";"6892";"1327"
"9115";"Município (1991)";"250110";"Areia";"310";"1991";"8004";"1991";"383.251.529";"28130";"2896"
"9115";"Município (1991)";"240110";"Areia Branca";"311";"1991";"8004";"1991";"419.587.076";"21216";"2139"
"9115";"Município (1991)";"280050";"Areia Branca";"312";"1991";"8004";"1991";"156.956.059";"10542";"2498"
"9115";"Município (1991)";"250120";"Areial";"313";"1991";"8004";"1991";"104.995.850";"6075";"1251"
"9115";"Município (1991)";"350350";"Areias";"314";"1991";"8004";"1991";"85.684.077";"3284";"766"
"9115";"Município (1991)";"350360";"Areiópolis";"315";"1991";"8004";"1991";"354.991.189";"9991";"1944"
"9115";"Município (1991)";"510130";"Arenápolis";"316";"1991";"8004";"1991";"546.240.499";"19617";"2015"
"9115";"Município (1991)";"520235";"Arenópolis";"317";"1991";"8004";"1991";"116.600.373";"4147";"952"
"9115";"Município (1991)";"240120";"Arês";"318";"1991";"8004";"1991";"146.387.402";"11140";"2385"
"9115";"Município (1991)";"310440";"Argirita";"319";"1991";"8004";"1991";"54.561.880";"3103";"443"
"9115";"Município (1991)";"310450";"Arinos";"320";"1991";"8004";"1991";"310.253.804";"17125";"1774"
"9115";"Município (1991)";"510140";"Aripuanã";"321";"1991";"8004";"1991";"528.691.898";"13614";"2808"
"9115";"Município (1991)";"110002";"Ariquemes";"322";"1991";"8004";"1991";"2.364.858.273";"83684";"8511"
"9115";"Município (1991)";"350370";"Ariranha";"323";"1991";"8004";"1991";"314.089.662";"5845";"1132"
"9115";"Município (1991)";"420150";"Armazém";"324";"1991";"8004";"1991";"195.905.252";"6096";"1278"
"9115";"Município (1991)";"230150";"Arneiroz";"325";"1991";"8004";"1991";"55.252.115";"7387";"1876"
"9115";"Município (1991)";"220090";"Aroazes";"326";"1991";"8004";"1991";"75.333.869";"8919";"1871"
"9115";"Município (1991)";"250130";"Aroeiras";"327";"1991";"8004";"1991";"275.444.052";"28799";"3413"
"9115";"Município (1991)";"220100";"Arraial";"328";"1991";"8004";"1991";"54.741.641";"5491";"1171"
"9115";"Município (1991)";"330025";"Arraial do Cabo";"329";"1991";"8004";"1991";"805.786.391";"19866";"1926"
"9115";"Município (1991)";"170240";"Arraias";"330";"1991";"8004";"1991";"291.492.727";"12884";"2487"
"9115";"Município (1991)";"430100";"Arroio do Meio";"331";"1991";"8004";"1991";"800.776.216";"19072";"1925"
"9115";"Município (1991)";"430105";"Arroio do Sal";"332";"1991";"8004";"1991";"141.691.948";"3031";"605"
"9115";"Município (1991)";"430120";"Arroio do Tigre";"333";"1991";"8004";"1991";"374.771.447";"15581";"3193"
"9115";"Município (1991)";"430110";"Arroio dos Ratos";"334";"1991";"8004";"1991";"336.934.127";"11824";"2316"
"9115";"Município (1991)";"430130";"Arroio Grande";"335";"1991";"8004";"1991";"622.337.553";"18150";"1815"
"9115";"Município (1991)";"420160";"Arroio Trinta";"336";"1991";"8004";"1991";"114.307.140";"3335";"657"
"9115";"Município (1991)";"350380";"Artur Nogueira";"337";"1991";"8004";"1991";"1.603.646.533";"28053";"2923"
"9115";"Município (1991)";"520250";"Aruanã";"338";"1991";"8004";"1991";"163.099.086";"4909";"811"
"9115";"Município (1991)";"350390";"Arujá";"339";"1991";"8004";"1991";"2.251.883.159";"37622";"3835"
"9115";"Município (1991)";"430140";"Arvorezinha";"340";"1991";"8004";"1991";"464.909.577";"12636";"2580"
"9115";"Município (1991)";"420170";"Ascurra";"341";"1991";"8004";"1991";"248.094.179";"6162";"1264"
"9115";"Município (1991)";"410190";"Assaí";"342";"1991";"8004";"1991";"850.600.644";"20325";"2908"
"9115";"Município (1991)";"230160";"Assaré";"343";"1991";"8004";"1991";"199.173.251";"19610";"1986"
"9115";"Município (1991)";"350400";"Assis";"344";"1991";"8004";"1991";"4.966.054.305";"85391";"8672"
"9115";"Município (1991)";"120005";"Assis Brasil";"345";"1991";"8004";"1991";"64.254.328";"2917";"633"
"9115";"Município (1991)";"410200";"Assis Chateaubriand";"346";"1991";"8004";"1991";"1.400.456.235";"39737";"4180"
"9115";"Município (1991)";"310460";"Astolfo Dutra";"347";"1991";"8004";"1991";"343.805.087";"11412";"2448"
"9115";"Município (1991)";"410210";"Astorga";"348";"1991";"8004";"1991";"895.404.193";"22458";"2363"
"9115";"Município (1991)";"410220";"Atalaia";"349";"1991";"8004";"1991";"126.005.959";"4129";"884"
"9115";"Município (1991)";"270040";"Atalaia";"350";"1991";"8004";"1991";"463.632.557";"38450";"3378"
"9115";"Município (1991)";"130020";"Atalaia do Norte";"351";"1991";"8004";"1991";"82.544.045";"7993";"1490"
"9115";"Município (1991)";"420180";"Atalanta";"352";"1991";"8004";"1991";"102.595.886";"3702";"756"
"9115";"Município (1991)";"310470";"Ataléia";"353";"1991";"8004";"1991";"259.557.554";"17890";"2193"
"9115";"Município (1991)";"350410";"Atibaia";"354";"1991";"8004";"1991";"5.932.420.052";"86336";"8226"
"9115";"Município (1991)";"320070";"Atilio Vivacqua";"355";"1991";"8004";"1991";"147.990.741";"6666";"1686"
"9115";"Município (1991)";"170255";"Augustinópolis";"356";"1991";"8004";"1991";"176.248.917";"10313";"1998"
"9115";"Município (1991)";"150090";"Augusto Corrêa";"357";"1991";"8004";"1991";"310.224.074";"30323";"3176"
"9115";"Município (1991)";"310480";"Augusto de Lima";"358";"1991";"8004";"1991";"91.101.485";"5726";"1205"
"9115";"Município (1991)";"430150";"Augusto Pestana";"359";"1991";"8004";"1991";"362.899.883";"8615";"1738"
"9115";"Município (1991)";"240130";"Augusto Severo";"360";"1991";"8004";"1991";"120.593.305";"12437";"2529"
"9115";"Município (1991)";"430155";"Áurea";"361";"1991";"8004";"1991";"196.902.303";"7423";"1508"
"9115";"Município (1991)";"290240";"Aurelino Leal";"362";"1991";"8004";"1991";"167.203.961";"15737";"1813"
"9115";"Município (1991)";"350420";"Auriflama";"363";"1991";"8004";"1991";"667.179.505";"12765";"1264"
"9115";"Município (1991)";"520260";"Aurilândia";"364";"1991";"8004";"1991";"147.071.184";"4265";"933"
"9115";"Município (1991)";"420190";"Aurora";"365";"1991";"8004";"1991";"222.079.817";"6066";"1371"
"9115";"Município (1991)";"230170";"Aurora";"366";"1991";"8004";"1991";"303.781.644";"24491";"2501"
"9115";"Município (1991)";"170270";"Aurora do Tocantins";"367";"1991";"8004";"1991";"65.652.280";"4663";"1047"
"9115";"Município (1991)";"130030";"Autazes";"368";"1991";"8004";"1991";"326.655.541";"17107";"1690"
"9115";"Município (1991)";"350430";"Avaí";"369";"1991";"8004";"1991";"119.568.291";"4644";"1178"
"9115";"Município (1991)";"350440";"Avanhandava";"370";"1991";"8004";"1991";"323.007.002";"7973";"1592"
"9115";"Município (1991)";"350450";"Avaré";"371";"1991";"8004";"1991";"3.473.093.090";"61101";"6140"
"9115";"Município (1991)";"150100";"Aveiro";"372";"1991";"8004";"1991";"112.985.099";"10824";"2133"
"9115";"Município (1991)";"220110";"Avelino Lopes";"373";"1991";"8004";"1991";"115.458.630";"12005";"2767"
"9115";"Município (1991)";"520280";"Avelinópolis";"374";"1991";"8004";"1991";"65.141.496";"2336";"482"
"9115";"Município (1991)";"210110";"Axixá";"375";"1991";"8004";"1991";"106.845.339";"9358";"2050"
"9115";"Município (1991)";"170290";"Axixá do Tocantins";"376";"1991";"8004";"1991";"94.952.776";"9981";"1936"
"9115";"Município (1991)";"170300";"Babaçulândia";"377";"1991";"8004";"1991";"109.610.130";"9073";"1990"
"9115";"Município (1991)";"210120";"Bacabal";"378";"1991";"8004";"1991";"1.505.073.063";"98793";"10172"
"9115";"Município (1991)";"210130";"Bacuri";"379";"1991";"8004";"1991";"202.989.241";"22205";"2312"
"9115";"Município (1991)";"350460";"Bady Bassitt";"380";"1991";"8004";"1991";"316.414.924";"5717";"1311"
"9115";"Município (1991)";"310490";"Baependi";"381";"1991";"8004";"1991";"420.199.779";"16643";"1797"
"9115";"Município (1991)";"430160";"Bagé";"382";"1991";"8004";"1991";"5.351.940.495";"118967";"12226"
"9115";"Município (1991)";"150110";"Bagre";"383";"1991";"8004";"1991";"164.153.237";"13766";"2429"
"9115";"Município (1991)";"250140";"Baía da Traição";"384";"1991";"8004";"1991";"49.500.479";"5358";"1051"
"9115";"Município (1991)";"240140";"Baía Formosa";"385";"1991";"8004";"1991";"100.475.982";"7223";"1495"
"9115";"Município (1991)";"290250";"Baianópolis";"386";"1991";"8004";"1991";"132.837.133";"13823";"2296"
"9115";"Município (1991)";"150120";"Baião";"387";"1991";"8004";"1991";"234.014.920";"20072";"2308"
"9115";"Município (1991)";"290260";"Baixa Grande";"388";"1991";"8004";"1991";"184.491.997";"21634";"3734"
"9115";"Município (1991)";"230180";"Baixio";"389";"1991";"8004";"1991";"39.819.843";"5412";"986"
"9115";"Município (1991)";"320080";"Baixo Guandu";"390";"1991";"8004";"1991";"572.598.646";"27121";"2954"
"9115";"Município (1991)";"350470";"Balbinos";"391";"1991";"8004";"1991";"37.790.665";"1221";"282"
"9115";"Município (1991)";"310500";"Baldim";"392";"1991";"8004";"1991";"203.070.320";"8383";"1723"
"9115";"Município (1991)";"520310";"Baliza";"393";"1991";"8004";"1991";"65.357.846";"4095";"695"
"9115";"Município (1991)";"420200";"Balneário Camboriú";"394";"1991";"8004";"1991";"3.405.411.612";"40308";"4206"
"9115";"Município (1991)";"410230";"Balsa Nova";"395";"1991";"8004";"1991";"222.700.055";"7515";"1658"
"9115";"Município (1991)";"350480";"Bálsamo";"396";"1991";"8004";"1991";"296.522.569";"6771";"1380"
"9115";"Município (1991)";"210140";"Balsas";"397";"1991";"8004";"1991";"644.922.300";"41648";"4070"
"9115";"Município (1991)";"310510";"Bambuí";"398";"1991";"8004";"1991";"683.218.253";"20573";"2184"
"9115";"Município (1991)";"230185";"Banabuiú";"399";"1991";"8004";"1991";"134.004.573";"14364";"3171"
"9115";"Município (1991)";"350490";"Bananal";"400";"1991";"8004";"1991";"329.381.865";"11368";"2618"
"9115";"Município (1991)";"250150";"Bananeiras";"401";"1991";"8004";"1991";"287.017.785";"23157";"3033"
"9115";"Município (1991)";"310520";"Bandeira";"402";"1991";"8004";"1991";"62.911.410";"5813";"1283"
"9115";"Município (1991)";"310530";"Bandeira do Sul";"403";"1991";"8004";"1991";"127.761.351";"4100";"830"
"9115";"Município (1991)";"500150";"Bandeirantes";"404";"1991";"8004";"1991";"257.514.279";"6169";"1175"
"9115";"Município (1991)";"410240";"Bandeirantes";"405";"1991";"8004";"1991";"1.191.680.833";"34310";"3493"
"9115";"Município (1991)";"290265";"Banzaê";"406";"1991";"8004";"1991";"127.508.562";"11489";"2512"
"9115";"Município (1991)";"430165";"Barão";"407";"1991";"8004";"1991";"200.314.250";"6835";"1366"
"9115";"Município (1991)";"350500";"Barão de Antonina";"408";"1991";"8004";"1991";"66.896.170";"3028";"695"
"9115";"Município (1991)";"310540";"Barão de Cocais";"409";"1991";"8004";"1991";"582.289.437";"20291";"2199"
"9115";"Município (1991)";"430170";"Barão de Cotegipe";"410";"1991";"8004";"1991";"199.235.103";"7370";"1575"
"9115";"Município (1991)";"210150";"Barão de Grajaú";"411";"1991";"8004";"1991";"134.596.650";"13500";"2773"
"9115";"Município (1991)";"510160";"Barão de Melgaço";"412";"1991";"8004";"1991";"155.211.351";"9858";"1814"
"9115";"Município (1991)";"310550";"Barão de Monte Alto";"413";"1991";"8004";"1991";"102.541.384";"6212";"1317"
"9115";"Município (1991)";"240145";"Baraúna";"414";"1991";"8004";"1991";"193.694.972";"15471";"3092"
"9115";"Município (1991)";"310560";"Barbacena";"415";"1991";"8004";"1991";"3.928.244.386";"99954";"10300"
"9115";"Município (1991)";"230190";"Barbalha";"416";"1991";"8004";"1991";"625.457.195";"38430";"3836"
"9115";"Município (1991)";"350510";"Barbosa";"417";"1991";"8004";"1991";"160.296.139";"5379";"1006"
"9115";"Município (1991)";"410250";"Barbosa Ferraz";"418";"1991";"8004";"1991";"398.330.221";"18389";"2099"
"9115";"Município (1991)";"150130";"Barcarena";"419";"1991";"8004";"1991";"1.385.404.642";"45946";"4841"
"9115";"Município (1991)";"240150";"Barcelona";"420";"1991";"8004";"1991";"35.830.707";"3655";"699"
"9115";"Município (1991)";"130040";"Barcelos";"421";"1991";"8004";"1991";"237.980.989";"11035";"2323"
"9115";"Município (1991)";"350520";"Bariri";"422";"1991";"8004";"1991";"1.226.247.586";"24542";"2464"
"9115";"Município (1991)";"290270";"Barra";"423";"1991";"8004";"1991";"343.370.011";"39806";"4195"
"9115";"Município (1991)";"350530";"Barra Bonita";"424";"1991";"8004";"1991";"2.591.693.818";"30841";"3092"
"9115";"Município (1991)";"290280";"Barra da Estiva";"425";"1991";"8004";"1991";"209.433.217";"17246";"4108"
"9115";"Município (1991)";"260130";"Barra de Guabiraba";"426";"1991";"8004";"1991";"141.390.103";"10520";"2163"
"9115";"Município (1991)";"250160";"Barra de Santa Rosa";"427";"1991";"8004";"1991";"145.180.981";"17020";"1885"
