"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Total de rendimentos brutos (operação: Soma)";"Freqüência";"Observações"
"9035";"Município";"2211001";"Teresina";"5149";"2000";"8005";"2000";"178.664.460";"715360";"72394"
"9035";"Município";"5221080";"Teresina de Goiás";"5150";"2000";"8005";"2000";"288.041";"2585";"525"
"9035";"Município";"3305802";"Teresópolis";"5151";"2000";"8005";"2000";"50.583.146";"138081";"14058"
"9035";"Município";"2615102";"Terezinha";"5152";"2000";"8005";"2000";"305.193";"6463";"1637"
"9035";"Município";"5221197";"Terezópolis de Goiás";"5153";"2000";"8005";"2000";"822.692";"5083";"1012"
"9035";"Município";"1507961";"Terra Alta";"5154";"2000";"8005";"2000";"810.250";"8261";"1683"
"9035";"Município";"4127205";"Terra Boa";"5155";"2000";"8005";"2000";"2.870.890";"14640";"2996"
"9035";"Município";"4321436";"Terra de Areia";"5156";"2000";"8005";"2000";"2.748.753";"11453";"2378"
"9035";"Município";"2615201";"Terra Nova";"5157";"2000";"8005";"2000";"751.820";"7518";"1651"
"9035";"Município";"2931707";"Terra Nova";"5158";"2000";"8005";"2000";"1.056.359";"12875";"2785"
"9035";"Município";"5108055";"Terra Nova do Norte";"5159";"2000";"8005";"2000";"2.301.073";"14384";"1878"
"9035";"Município";"4127304";"Terra Rica";"5160";"2000";"8005";"2000";"3.010.812";"13797";"2777"
"9035";"Município";"3554409";"Terra Roxa";"5161";"2000";"8005";"2000";"1.596.594";"7752";"1585"
"9035";"Município";"4127403";"Terra Roxa";"5162";"2000";"8005";"2000";"3.313.703";"16300";"3614"
"9035";"Município";"1507979";"Terra Santa";"5163";"2000";"8005";"2000";"1.119.734";"14592";"2752"
"9035";"Município";"5108105";"Tesouro";"5164";"2000";"8005";"2000";"735.717";"3130";"589"
"9035";"Município";"4321451";"Teutônia";"5165";"2000";"8005";"2000";"7.363.051";"22891";"2281"
"9035";"Município";"1101609";"Theobroma";"5166";"2000";"8005";"2000";"1.241.642";"11355";"2755"
"9035";"Município";"2313401";"Tianguá";"5167";"2000";"8005";"2000";"5.372.362";"58069";"6294"
"9035";"Município";"4127502";"Tibagi";"5168";"2000";"8005";"2000";"2.824.695";"18434";"2195"
"9035";"Município";"2411056";"Tibau";"5169";"2000";"8005";"2000";"369.736";"3197";"671"
"9035";"Município";"2414209";"Tibau do Sul";"5170";"2000";"8005";"2000";"1.035.303";"7749";"1492"
"9035";"Município";"3554508";"Tietê";"5171";"2000";"8005";"2000";"13.560.915";"31710";"3319"
"9035";"Município";"4217956";"Tigrinhos";"5172";"2000";"8005";"2000";"218.193";"1878";"387"
"9035";"Município";"4218004";"Tijucas";"5173";"2000";"8005";"2000";"9.242.798";"23499";"2357"
"9035";"Município";"4127601";"Tijucas do Sul";"5174";"2000";"8005";"2000";"2.063.646";"12260";"2682"
"9035";"Município";"2615300";"Timbaúba";"5175";"2000";"8005";"2000";"6.741.787";"56906";"6306"
"9035";"Município";"2414308";"Timbaúba dos Batistas";"5176";"2000";"8005";"2000";"377.852";"2189";"484"
"9035";"Município";"4218103";"Timbé do Sul";"5177";"2000";"8005";"2000";"1.478.442";"5323";"1079"
"9035";"Município";"2112100";"Timbiras";"5178";"2000";"8005";"2000";"1.357.766";"26401";"2817"
"9035";"Município";"4218202";"Timbó";"5179";"2000";"8005";"2000";"11.596.819";"29358";"2997"
"9035";"Município";"4218251";"Timbó Grande";"5180";"2000";"8005";"2000";"727.731";"6501";"1356"
"9035";"Município";"3554607";"Timburi";"5181";"2000";"8005";"2000";"546.098";"2731";"581"
"9035";"Município";"2112209";"Timon";"5182";"2000";"8005";"2000";"13.508.160";"129692";"12874"
"9035";"Município";"3168705";"Timóteo";"5183";"2000";"8005";"2000";"21.216.960";"71478";"7231"
"9035";"Município";"3168804";"Tiradentes";"5184";"2000";"8005";"2000";"1.538.831";"5759";"1199"
"9035";"Município";"4321477";"Tiradentes do Sul";"5185";"2000";"8005";"2000";"1.126.149";"7497";"1479"
"9035";"Município";"3168903";"Tiros";"5186";"2000";"8005";"2000";"1.537.558";"7571";"1723"
"9035";"Município";"2807402";"Tobias Barreto";"5187";"2000";"8005";"2000";"4.385.651";"43172";"4718"
"9035";"Município";"1721109";"Tocantínia";"5188";"2000";"8005";"2000";"436.327";"5788";"941"
"9035";"Município";"1721208";"Tocantinópolis";"5189";"2000";"8005";"2000";"2.839.990";"22777";"2139"
"9035";"Município";"3169000";"Tocantins";"5190";"2000";"8005";"2000";"3.243.065";"15005";"1608"
"9035";"Município";"3169059";"Tocos do Moji";"5191";"2000";"8005";"2000";"567.045";"3821";"868"
"9035";"Município";"3169109";"Toledo";"5192";"2000";"8005";"2000";"1.109.883";"5222";"1205"
"9035";"Município";"4127700";"Toledo";"5193";"2000";"8005";"2000";"30.362.680";"98200";"10112"
"9035";"Município";"2807501";"Tomar do Geru";"5194";"2000";"8005";"2000";"750.961";"12840";"2954"
"9035";"Município";"4127809";"Tomazina";"5195";"2000";"8005";"2000";"1.821.198";"9931";"2215"
"9035";"Município";"3169208";"Tombos";"5196";"2000";"8005";"2000";"2.183.772";"11652";"2677"
"9035";"Município";"1508001";"Tomé-Açu";"5197";"2000";"8005";"2000";"6.733.231";"47404";"5118"
"9035";"Município";"1304237";"Tonantins";"5198";"2000";"8005";"2000";"895.122";"15512";"1537"
"9035";"Município";"2615409";"Toritama";"5199";"2000";"8005";"2000";"4.280.139";"21800";"2288"
"9035";"Município";"5108204";"Torixoréu";"5200";"2000";"8005";"2000";"960.488";"4832";"962"
"9035";"Município";"4321493";"Toropi";"5201";"2000";"8005";"2000";"482.608";"3196";"623"
"9035";"Município";"3554656";"Torre de Pedra";"5202";"2000";"8005";"2000";"349.716";"2144";"432"
"9035";"Município";"4321501";"Torres";"5203";"2000";"8005";"2000";"10.063.545";"30880";"3221"
"9035";"Município";"3554706";"Torrinha";"5204";"2000";"8005";"2000";"2.644.084";"8837";"1814"
"9035";"Município";"2414407";"Touros";"5205";"2000";"8005";"2000";"2.354.177";"27879";"3077"
"9035";"Município";"3554755";"Trabiju";"5206";"2000";"8005";"2000";"274.850";"1380";"281"
"9035";"Município";"1508035";"Tracuateua";"5207";"2000";"8005";"2000";"1.337.556";"22743";"2534"
"9035";"Município";"2615508";"Tracunhaém";"5208";"2000";"8005";"2000";"1.022.535";"12394";"2552"
"9035";"Município";"2709202";"Traipu";"5209";"2000";"8005";"2000";"1.017.841";"24255";"3453"
"9035";"Município";"1508050";"Trairão";"5210";"2000";"8005";"2000";"1.477.634";"13902";"2359"
"9035";"Município";"2313500";"Trairi";"5211";"2000";"8005";"2000";"2.763.218";"44527";"4456"
"9035";"Município";"3305901";"Trajano de Morais";"5212";"2000";"8005";"2000";"2.234.261";"10212";"2691"
"9035";"Município";"4321600";"Tramandaí";"5213";"2000";"8005";"2000";"10.158.184";"31040";"3094"
"9035";"Município";"4321626";"Travesseiro";"5214";"2000";"8005";"2000";"515.097";"2349";"452"
"9035";"Município";"2931806";"Tremedal";"5215";"2000";"8005";"2000";"1.675.077";"21200";"1837"
"9035";"Município";"3554805";"Tremembé";"5216";"2000";"8005";"2000";"12.730.802";"34823";"3571"
"9035";"Município";"4321634";"Três Arroios";"5217";"2000";"8005";"2000";"730.997";"3144";"643"
"9035";"Município";"4218301";"Três Barras";"5218";"2000";"8005";"2000";"3.524.301";"17124";"1785"
"9035";"Município";"4127858";"Três Barras do Paraná";"5219";"2000";"8005";"2000";"2.154.292";"11822";"2400"
"9035";"Município";"4321667";"Três Cachoeiras";"5220";"2000";"8005";"2000";"2.500.374";"9523";"1949"
"9035";"Município";"3169307";"Três Corações";"5221";"2000";"8005";"2000";"18.400.053";"65291";"6666"
"9035";"Município";"4321709";"Três Coroas";"5222";"2000";"8005";"2000";"5.972.010";"19430";"1928"
"9035";"Município";"4321808";"Três de Maio";"5223";"2000";"8005";"2000";"6.245.883";"24136";"2426"
"9035";"Município";"4321832";"Três Forquilhas";"5224";"2000";"8005";"2000";"551.242";"3239";"706"
"9035";"Município";"3554904";"Três Fronteiras";"5225";"2000";"8005";"2000";"1.227.613";"5159";"1127"
"9035";"Município";"5008305";"Três Lagoas";"5226";"2000";"8005";"2000";"23.019.899";"79059";"8100"
"9035";"Município";"3169356";"Três Marias";"5227";"2000";"8005";"2000";"5.088.381";"23568";"2406"
"9035";"Município";"4321857";"Três Palmeiras";"5228";"2000";"8005";"2000";"1.105.029";"4620";"856"
"9035";"Município";"4321907";"Três Passos";"5229";"2000";"8005";"2000";"6.534.424";"24656";"2546"
"9035";"Município";"3169406";"Três Pontas";"5230";"2000";"8005";"2000";"14.049.867";"51024";"5314"
"9035";"Município";"5221304";"Três Ranchos";"5231";"2000";"8005";"2000";"514.231";"2831";"609"
"9035";"Município";"3306008";"Três Rios";"5232";"2000";"8005";"2000";"18.863.151";"71976";"7187"
"9035";"Município";"4218350";"Treviso";"5233";"2000";"8005";"2000";"767.843";"3144";"644"
"9035";"Município";"4218400";"Treze de Maio";"5234";"2000";"8005";"2000";"1.948.336";"6716";"1356"
"9035";"Município";"4218509";"Treze Tílias";"5235";"2000";"8005";"2000";"1.583.443";"4840";"1096"
"9035";"Município";"2615607";"Trindade";"5236";"2000";"8005";"2000";"3.993.044";"21930";"2200"
"9035";"Município";"5221403";"Trindade";"5237";"2000";"8005";"2000";"14.993.573";"81457";"8394"
"9035";"Município";"4321956";"Trindade do Sul";"5238";"2000";"8005";"2000";"820.899";"5922";"1131"
"9035";"Município";"2516805";"Triunfo";"5239";"2000";"8005";"2000";"749.636";"9053";"1871"
"9035";"Município";"2615706";"Triunfo";"5240";"2000";"8005";"2000";"1.771.662";"15362";"3883"
"9035";"Município";"4322004";"Triunfo";"5241";"2000";"8005";"2000";"6.282.994";"22166";"2284"
"9035";"Município";"2414456";"Triunfo Potiguar";"5242";"2000";"8005";"2000";"276.624";"3663";"939"
"9035";"Município";"2112233";"Trizidela do Vale";"5243";"2000";"8005";"2000";"1.350.599";"16402";"1672"
"9035";"Município";"5221452";"Trombas";"5244";"2000";"8005";"2000";"446.027";"3434";"605"
"9035";"Município";"4218608";"Trombudo Central";"5245";"2000";"8005";"2000";"1.560.125";"5795";"1116"
"9035";"Município";"4218707";"Tubarão";"5246";"2000";"8005";"2000";"33.887.807";"88470";"8917"
"9035";"Município";"2931905";"Tucano";"5247";"2000";"8005";"2000";"3.822.906";"50948";"5696"
"9035";"Município";"1508084";"Tucumã";"5248";"2000";"8005";"2000";"6.334.598";"25309";"2535"
"9035";"Município";"4322103";"Tucunduva";"5249";"2000";"8005";"2000";"1.579.748";"6305";"1159"
"9035";"Município";"1508100";"Tucuruí";"5250";"2000";"8005";"2000";"13.537.763";"73798";"7611"
"9035";"Município";"2112274";"Tufilândia";"5251";"2000";"8005";"2000";"195.933";"5527";"1067"
"9035";"Município";"3554953";"Tuiuti";"5252";"2000";"8005";"2000";"1.218.503";"5083";"1470"
"9035";"Município";"3169505";"Tumiritinga";"5253";"2000";"8005";"2000";"684.363";"5831";"1314"
"9035";"Município";"4218756";"Tunápolis";"5254";"2000";"8005";"2000";"934.557";"4777";"978"
"9035";"Município";"4322152";"Tunas";"5255";"2000";"8005";"2000";"463.406";"4310";"852"
"9035";"Município";"4127882";"Tunas do Paraná";"5256";"2000";"8005";"2000";"612.592";"3611";"732"
"9035";"Município";"4127908";"Tuneiras do Oeste";"5257";"2000";"8005";"2000";"1.400.509";"9013";"1835"
"9035";"Município";"2112308";"Tuntum";"5258";"2000";"8005";"2000";"2.272.136";"35411";"3752"
"9035";"Município";"3555000";"Tupã";"5259";"2000";"8005";"2000";"22.079.833";"63333";"6425"
"9035";"Município";"3169604";"Tupaciguara";"5260";"2000";"8005";"2000";"5.711.195";"23117";"2465"
"9035";"Município";"2615805";"Tupanatinga";"5261";"2000";"8005";"2000";"1.075.447";"20801";"2276"
"9035";"Município";"4322186";"Tupanci do Sul";"5262";"2000";"8005";"2000";"334.063";"1728";"327"
"9035";"Município";"4322202";"Tupanciretã";"5263";"2000";"8005";"2000";"4.922.502";"20947";"2091"
"9035";"Município";"4322251";"Tupandi";"5264";"2000";"8005";"2000";"863.098";"2958";"595"
"9035";"Município";"4322301";"Tuparendi";"5265";"2000";"8005";"2000";"2.371.755";"9542";"1927"
"9035";"Município";"2615904";"Tuparetama";"5266";"2000";"8005";"2000";"809.447";"7766";"1617"
"9035";"Município";"4127957";"Tupãssi";"5267";"2000";"8005";"2000";"2.144.283";"8018";"1665"
"9035";"Município";"3555109";"Tupi Paulista";"5268";"2000";"8005";"2000";"4.204.300";"13286";"2790"
"9035";"Município";"1721257";"Tupirama";"5269";"2000";"8005";"2000";"121.953";"1179";"249"
"9035";"Município";"1721307";"Tupiratins";"5270";"2000";"8005";"2000";"113.401";"1365";"248"
"9035";"Município";"2112407";"Turiaçu";"5271";"2000";"8005";"2000";"1.675.759";"31289";"3452"
"9035";"Município";"2112456";"Turilândia";"5272";"2000";"8005";"2000";"860.727";"17231";"1517"
"9035";"Município";"3555208";"Turiúba";"5273";"2000";"8005";"2000";"440.020";"1895";"405"
"9035";"Município";"3169703";"Turmalina";"5274";"2000";"8005";"2000";"1.962.274";"15655";"2022"
"9035";"Município";"3555307";"Turmalina";"5275";"2000";"8005";"2000";"474.984";"2366";"498"
"9035";"Município";"4322327";"Turuçu";"5276";"2000";"8005";"2000";"648.662";"3710";"711"
"9035";"Município";"2313559";"Tururu";"5277";"2000";"8005";"2000";"627.824";"11498";"2522"
"9035";"Município";"5221502";"Turvânia";"5278";"2000";"8005";"2000";"962.199";"5134";"1058"
"9035";"Município";"5221551";"Turvelândia";"5279";"2000";"8005";"2000";"687.228";"3524";"647"
"9035";"Município";"4127965";"Turvo";"5280";"2000";"8005";"2000";"1.810.785";"14530";"3036"
"9035";"Município";"4218806";"Turvo";"5281";"2000";"8005";"2000";"3.787.063";"10887";"2207"
"9035";"Município";"3169802";"Turvolândia";"5282";"2000";"8005";"2000";"862.632";"4243";"868"
"9035";"Município";"2112506";"Tutóia";"5283";"2000";"8005";"2000";"2.264.334";"37728";"3932"
"9035";"Município";"1304260";"Uarini";"5284";"2000";"8005";"2000";"780.850";"10254";"2044"
"9035";"Município";"2932002";"Uauá";"5285";"2000";"8005";"2000";"2.237.718";"26517";"3828"
"9035";"Município";"3169901";"Ubá";"5286";"2000";"8005";"2000";"22.023.956";"85065";"8809"
"9035";"Município";"3170008";"Ubaí";"5287";"2000";"8005";"2000";"840.590";"10774";"2265"
"9035";"Município";"2932101";"Ubaíra";"5288";"2000";"8005";"2000";"1.863.300";"21227";"2752"
"9035";"Município";"2932200";"Ubaitaba";"5289";"2000";"8005";"2000";"2.361.764";"23854";"2412"
"9035";"Município";"2313609";"Ubajara";"5290";"2000";"8005";"2000";"2.950.037";"27095";"2824"
"9035";"Município";"3170057";"Ubaporanga";"5291";"2000";"8005";"2000";"1.772.389";"11902";"2630"
"9035";"Município";"3555356";"Ubarana";"5292";"2000";"8005";"2000";"741.275";"4220";"892"
"9035";"Município";"2932309";"Ubatã";"5293";"2000";"8005";"2000";"2.359.112";"21803";"2649"
"9035";"Município";"3555406";"Ubatuba";"5294";"2000";"8005";"2000";"21.196.720";"66861";"6888"
"9035";"Município";"3170107";"Uberaba";"5295";"2000";"8005";"2000";"100.904.789";"252365";"26497"
"9035";"Município";"3170206";"Uberlândia";"5296";"2000";"8005";"2000";"195.190.359";"501214";"51128"
"9035";"Município";"3555505";"Ubirajara";"5297";"2000";"8005";"2000";"781.403";"4156";"858"
"9035";"Município";"4128005";"Ubiratã";"5298";"2000";"8005";"2000";"4.234.833";"22593";"2392"
"9035";"Município";"4322343";"Ubiretama";"5299";"2000";"8005";"2000";"341.367";"2677";"583"
"9035";"Município";"3555604";"Uchoa";"5300";"2000";"8005";"2000";"2.184.508";"9035";"1851"
"9035";"Município";"2932408";"Uibaí";"5301";"2000";"8005";"2000";"1.297.226";"13614";"2909"
"9035";"Município";"1400704";"Uiramutã";"5302";"2000";"8005";"2000";"231.742";"5802";"1207"
"9035";"Município";"5221577";"Uirapuru";"5303";"2000";"8005";"2000";"343.633";"3043";"602"
"9035";"Município";"2516904";"Uiraúna";"5304";"2000";"8005";"2000";"1.659.198";"13681";"2756"
"9035";"Município";"1508126";"Ulianópolis";"5305";"2000";"8005";"2000";"4.846.989";"19254";"3799"
"9035";"Município";"2313708";"Umari";"5306";"2000";"8005";"2000";"472.648";"7435";"1789"
"9035";"Município";"2414506";"Umarizal";"5307";"2000";"8005";"2000";"1.094.043";"11092";"2345"
"9035";"Município";"2807600";"Umbaúba";"5308";"2000";"8005";"2000";"1.711.899";"19214";"2157"
"9035";"Município";"2932457";"Umburanas";"5309";"2000";"8005";"2000";"968.814";"14140";"1466"
"9035";"Município";"3170305";"Umburatiba";"5310";"2000";"8005";"2000";"269.453";"2872";"542"
"9035";"Município";"2517001";"Umbuzeiro";"5311";"2000";"8005";"2000";"667.443";"9192";"1870"
"9035";"Município";"2313757";"Umirim";"5312";"2000";"8005";"2000";"1.006.722";"17343";"2190"
"9035";"Município";"4128104";"Umuarama";"5313";"2000";"8005";"2000";"28.380.375";"90690";"9276"
"9035";"Município";"2932507";"Una";"5314";"2000";"8005";"2000";"2.699.355";"31261";"3697"
"9035";"Município";"3170404";"Unaí";"5315";"2000";"8005";"2000";"23.869.355";"70033";"7431"
"9035";"Município";"2211100";"União";"5316";"2000";"8005";"2000";"2.594.212";"39801";"3994"
"9035";"Município";"4322350";"União da Serra";"5317";"2000";"8005";"2000";"621.493";"1908";"384"
"9035";"Município";"4128203";"União da Vitória";"5318";"2000";"8005";"2000";"13.832.062";"48522";"5082"
"9035";"Município";"3170438";"União de Minas";"5319";"2000";"8005";"2000";"916.584";"4638";"883"
"9035";"Município";"4218855";"União do Oeste";"5320";"2000";"8005";"2000";"981.148";"3391";"607"
"9035";"Município";"5108303";"União do Sul";"5321";"2000";"8005";"2000";"1.233.926";"4196";"826"
"9035";"Município";"2709301";"União dos Palmares";"5322";"2000";"8005";"2000";"5.352.040";"58620";"6259"
"9035";"Município";"3555703";"União Paulista";"5323";"2000";"8005";"2000";"235.551";"1354";"317"
"9035";"Município";"4128302";"Uniflor";"5324";"2000";"8005";"2000";"420.693";"2362";"528"
"9035";"Município";"4322376";"Unistalda";"5325";"2000";"8005";"2000";"337.016";"2644";"506"
"9035";"Município";"2414605";"Upanema";"5326";"2000";"8005";"2000";"805.550";"10991";"2461"
"9035";"Município";"4128401";"Uraí";"5327";"2000";"8005";"2000";"2.617.973";"11876";"2510"
"9035";"Município";"2932606";"Urandi";"5328";"2000";"8005";"2000";"1.659.339";"16076";"2065"
"9035";"Município";"3555802";"Urânia";"5329";"2000";"8005";"2000";"2.101.799";"8825";"1759"
"9035";"Município";"2112605";"Urbano Santos";"5330";"2000";"8005";"2000";"868.056";"17603";"1856"
"9035";"Município";"3555901";"Uru";"5331";"2000";"8005";"2000";"303.866";"1404";"262"
"9035";"Município";"5221601";"Uruaçu";"5332";"2000";"8005";"2000";"6.537.226";"33530";"3553"
"9035";"Município";"5221700";"Uruana";"5333";"2000";"8005";"2000";"2.806.094";"13938";"1486"
"9035";"Município";"3170479";"Uruana de Minas";"5334";"2000";"8005";"2000";"258.643";"3263";"777"
"9035";"Município";"1508159";"Uruará";"5335";"2000";"8005";"2000";"9.402.114";"45201";"4730"
"9035";"Município";"4218905";"Urubici";"5336";"2000";"8005";"2000";"2.246.725";"10252";"2066"
"9035";"Município";"2313807";"Uruburetama";"5337";"2000";"8005";"2000";"1.247.633";"16444";"1930"
"9035";"Município";"3170503";"Urucânia";"5338";"2000";"8005";"2000";"1.498.757";"10375";"2197"
"9035";"Município";"1304302";"Urucará";"5339";"2000";"8005";"2000";"2.641.418";"18372";"1796"
"9035";"Município";"2932705";"Uruçuca";"5340";"2000";"8005";"2000";"1.688.384";"20323";"2138"
"9035";"Município";"2211209";"Uruçuí";"5341";"2000";"8005";"2000";"1.531.806";"17011";"1768"
"9035";"Município";"3170529";"Urucuia";"5342";"2000";"8005";"2000";"855.363";"9615";"2272"
"9035";"Município";"1304401";"Urucurituba";"5343";"2000";"8005";"2000";"783.683";"12264";"2344"
"9035";"Município";"4322400";"Uruguaiana";"5344";"2000";"8005";"2000";"36.712.889";"126936";"12642"
"9035";"Município";"2313906";"Uruoca";"5345";"2000";"8005";"2000";"655.379";"11479";"2351"
"9035";"Município";"1101708";"Urupá";"5346";"2000";"8005";"2000";"1.918.565";"14880";"1509"
"9035";"Município";"4218954";"Urupema";"5347";"2000";"8005";"2000";"618.976";"2527";"493"
